,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
482,Entire home/apt,3500.0,0.0,99.0,1.0,4.77,1.0,0.0,Entire condo
486,Entire home/apt,1114.0,0.0,0.0,1.0,4.77,1.0,0.0,Entire rental unit
488,Entire home/apt,1577.0,0.0,11.0,1.0,4.81,1.0,0.0,Entire rental unit
492,Entire home/apt,3429.0,0.0,100.0,1.0,4.52,1.0,1.0,Entire loft
493,Entire home/apt,1114.0,0.0,99.0,1.0,4.82,1.0,0.0,Entire rental unit
494,Entire home/apt,2200.0,0.0,40.0,1.5,4.0,1.0,0.0,Entire loft
495,Entire home/apt,907.0,0.0,100.0,1.0,4.59,1.0,1.0,Entire loft
496,Entire home/apt,7215.0,1.0,99.0,5.0,4.9,1.0,1.0,Entire rental unit
497,Entire home/apt,4000.0,0.0,100.0,2.5,4.62,1.0,0.0,Entire rental unit
499,Entire home/apt,553.0,0.0,99.0,1.0,4.56,1.0,0.0,Entire guest suite
500,Entire home/apt,1114.0,0.0,99.0,1.0,4.99,1.0,0.0,Entire rental unit
501,Entire home/apt,1250.0,0.0,99.0,1.0,4.73,1.0,0.0,Entire rental unit
502,Entire home/apt,382.0,1.0,100.0,1.0,4.85,1.0,0.0,Entire loft
503,Entire home/apt,1830.0,0.0,100.0,2.5,4.93,1.0,1.0,Entire rental unit
505,Entire home/apt,1114.0,0.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
506,Entire home/apt,2086.0,0.0,76.0,2.0,5.0,1.0,0.0,Entire villa
507,Entire home/apt,1201.0,1.0,100.0,1.0,4.97,1.0,0.0,Entire rental unit
511,Entire home/apt,2063.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire loft
513,Entire home/apt,1748.0,0.0,97.0,2.0,4.72,1.0,1.0,Entire rental unit
514,Entire home/apt,1114.0,0.0,100.0,2.0,3.5,1.0,1.0,Entire rental unit
515,Entire home/apt,927.0,0.0,100.0,1.0,4.61,1.0,1.0,Entire loft
516,Entire home/apt,607.0,1.0,100.0,1.0,4.84,1.0,0.0,Entire guest suite
517,Entire home/apt,1400.0,1.0,100.0,1.0,4.93,1.0,0.0,Entire condo
518,Entire home/apt,1994.0,0.0,0.0,1.0,4.96,1.0,0.0,Entire townhouse
519,Entire home/apt,2588.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
520,Entire home/apt,954.0,0.0,99.0,1.0,4.84,1.0,0.0,Entire rental unit
521,Entire home/apt,5055.0,0.0,99.0,2.5,4.96,1.0,0.0,Entire condo
522,Entire home/apt,295.0,0.0,93.0,1.0,4.76,1.0,1.0,Entire loft
523,Entire home/apt,1243.0,0.0,97.0,1.0,4.67,1.0,1.0,Entire rental unit
524,Entire home/apt,864.0,1.0,98.0,1.0,4.89,1.0,1.0,Entire condo
525,Entire home/apt,527.0,0.0,100.0,1.0,4.94,1.0,0.0,Entire guest suite
526,Entire home/apt,2000.0,0.0,0.0,2.5,4.9,1.0,0.0,Entire home
532,Entire home/apt,3328.0,1.0,92.0,1.0,4.5,1.0,1.0,Entire loft
535,Entire home/apt,1114.0,0.0,99.0,1.0,4.91,1.0,0.0,Entire rental unit
536,Entire home/apt,1679.0,1.0,88.0,1.0,4.88,1.0,0.0,Entire rental unit
537,Entire home/apt,1092.0,0.0,96.0,1.0,4.95,1.0,0.0,Entire loft
543,Entire home/apt,1150.0,0.0,50.0,1.5,4.57,1.0,0.0,Entire rental unit
546,Entire home/apt,1415.0,1.0,56.0,1.0,4.8,1.0,0.0,Entire rental unit
547,Entire home/apt,1224.0,1.0,97.0,1.0,4.92,1.0,0.0,Entire loft
548,Entire home/apt,1730.0,1.0,100.0,2.0,4.98,1.0,0.0,Entire rental unit
554,Entire home/apt,3640.0,1.0,100.0,2.0,4.94,1.0,0.0,Entire condo
555,Entire home/apt,1700.0,0.0,99.0,2.0,4.86,1.0,0.0,Entire rental unit
556,Entire home/apt,4558.0,1.0,99.0,2.0,5.0,1.0,1.0,Entire rental unit
560,Entire home/apt,2149.0,1.0,99.0,2.0,4.74,1.0,1.0,Entire loft
561,Entire home/apt,1114.0,1.0,100.0,2.0,4.65,1.0,0.0,Entire rental unit
562,Entire home/apt,1114.0,1.0,90.0,2.0,4.9,1.0,0.0,Entire rental unit
563,Entire home/apt,1336.0,0.0,100.0,1.0,4.81,1.0,0.0,Entire rental unit
564,Entire home/apt,850.0,0.0,99.0,1.0,4.78,1.0,0.0,Entire loft
565,Entire home/apt,1200.0,0.0,100.0,1.0,4.94,1.0,0.0,Entire condo
566,Entire home/apt,2149.0,1.0,93.0,2.0,4.9,1.0,0.0,Entire rental unit
567,Entire home/apt,950.0,0.0,100.0,2.0,5.0,1.0,1.0,Entire rental unit
568,Entire home/apt,13144.0,0.0,75.0,4.5,4.86,1.0,0.0,Entire condo
569,Entire home/apt,1200.0,0.0,92.0,1.0,4.88,1.0,0.0,Entire condo
570,Entire home/apt,890.0,0.0,100.0,1.0,4.78,1.0,1.0,Entire loft
571,Entire home/apt,1114.0,0.0,92.0,1.0,4.83,1.0,0.0,Entire rental unit
572,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
573,Entire home/apt,1514.0,1.0,99.0,1.0,4.91,1.0,0.0,Entire rental unit
575,Entire home/apt,1200.0,0.0,92.0,1.0,4.9,1.0,0.0,Entire rental unit
576,Entire home/apt,1114.0,0.0,82.0,1.0,4.96,1.0,0.0,Entire rental unit
577,Entire home/apt,2629.0,0.0,100.0,2.5,4.58,1.0,0.0,Entire condo
581,Entire home/apt,1979.0,0.0,44.0,2.0,4.4,1.0,0.0,Entire rental unit
585,Entire home/apt,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Entire rental unit
586,Entire home/apt,1072.0,0.0,100.0,1.0,4.74,1.0,0.0,Entire loft
587,Entire home/apt,1114.0,0.0,100.0,1.0,4.83,1.0,0.0,Entire loft
588,Entire home/apt,1083.0,0.0,100.0,1.0,4.65,1.0,0.0,Entire loft
589,Entire home/apt,1264.0,1.0,100.0,1.0,4.97,1.0,0.0,Entire condo
590,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire home
591,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
592,Entire home/apt,1750.0,1.0,97.0,1.0,4.72,1.0,1.0,Entire rental unit
593,Entire home/apt,1112.0,1.0,97.0,2.0,4.86,1.0,0.0,Entire rental unit
594,Entire home/apt,1415.0,1.0,88.0,1.0,4.88,1.0,0.0,Entire rental unit
595,Entire home/apt,1500.0,0.0,57.0,1.5,4.8,1.0,0.0,Entire rental unit
596,Entire home/apt,990.0,1.0,100.0,1.0,4.94,1.0,1.0,Entire loft
598,Entire home/apt,1886.0,1.0,96.0,1.0,5.0,1.0,0.0,Entire condo
599,Entire home/apt,1132.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire condo
600,Entire home/apt,1250.0,0.0,95.0,1.0,4.82,1.0,0.0,Entire serviced apartment
601,Entire home/apt,1500.0,1.0,93.0,2.0,4.84,1.0,0.0,Entire rental unit
604,Entire home/apt,1316.0,0.0,97.0,1.0,4.87,1.0,1.0,Entire rental unit
605,Entire home/apt,2406.0,0.0,99.0,3.0,4.99,1.0,0.0,Entire rental unit
606,Entire home/apt,1294.0,1.0,100.0,1.0,4.89,1.0,1.0,Entire loft
608,Entire home/apt,2831.0,1.0,92.0,2.0,4.96,1.0,0.0,Entire rental unit
610,Entire home/apt,1114.0,0.0,33.0,2.0,4.87,1.0,0.0,Entire rental unit
612,Entire home/apt,760.0,1.0,100.0,1.0,4.83,1.0,0.0,Entire rental unit
613,Entire home/apt,1406.0,1.0,96.0,1.0,4.96,1.0,0.0,Entire condo
614,Entire home/apt,1517.0,0.0,0.0,2.0,4.93,1.0,0.0,Entire condo
615,Entire home/apt,1300.0,1.0,100.0,2.0,4.9,1.0,0.0,Entire rental unit
618,Entire home/apt,1114.0,0.0,76.0,1.0,2.0,1.0,0.0,Entire home
621,Entire home/apt,3492.0,0.0,76.0,5.0,4.5,1.0,0.0,Entire home
622,Entire home/apt,1114.0,0.0,76.0,5.0,4.8,1.0,0.0,Entire home
623,Entire home/apt,1704.0,0.0,76.0,3.0,4.8,1.0,0.0,Entire home
624,Entire home/apt,2629.0,0.0,97.0,2.0,4.83,1.0,0.0,Entire condo
625,Entire home/apt,820.0,1.0,100.0,1.0,4.9,1.0,0.0,Entire condo
627,Entire home/apt,1750.0,1.0,97.0,1.0,4.76,1.0,0.0,Entire rental unit
628,Entire home/apt,1694.0,0.0,97.0,2.0,4.85,1.0,1.0,Entire rental unit
631,Entire home/apt,2550.0,0.0,76.0,2.0,4.42,1.0,0.0,Entire home
632,Entire home/apt,2065.0,0.0,76.0,3.0,5.0,1.0,0.0,Entire home
633,Entire home/apt,1114.0,0.0,76.0,3.0,4.0,1.0,0.0,Entire home
634,Entire home/apt,5041.0,0.0,76.0,2.0,4.64,1.0,0.0,Entire home
635,Entire home/apt,4194.0,0.0,76.0,4.0,4.8,1.0,0.0,Entire home
636,Entire home/apt,1057.0,0.0,76.0,1.0,5.0,1.0,0.0,Entire home
637,Entire home/apt,2508.0,0.0,76.0,2.0,4.89,1.0,0.0,Entire home
638,Entire home/apt,1114.0,0.0,99.0,2.0,4.88,0.0,0.0,Entire rental unit
640,Entire home/apt,1114.0,1.0,100.0,1.5,4.76,1.0,0.0,Entire rental unit
648,Entire home/apt,1395.0,1.0,98.0,1.0,4.85,1.0,0.0,Entire home
649,Entire home/apt,1405.0,0.0,100.0,2.0,4.7,1.0,1.0,Entire rental unit
651,Entire home/apt,2000.0,0.0,99.0,2.0,4.65,1.0,0.0,Entire condo
652,Entire home/apt,6231.0,1.0,98.0,2.0,4.96,1.0,0.0,Entire rental unit
653,Entire home/apt,968.0,0.0,100.0,1.0,4.85,1.0,0.0,Entire loft
655,Entire home/apt,948.0,1.0,100.0,1.0,4.83,1.0,1.0,Entire loft
658,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
659,Entire home/apt,4717.0,1.0,99.0,2.5,4.9,1.0,1.0,Entire rental unit
661,Entire home/apt,1528.0,0.0,95.0,2.0,4.82,1.0,1.0,Entire rental unit
662,Entire home/apt,700.0,0.0,95.0,1.0,4.2,1.0,0.0,Entire rental unit
663,Entire home/apt,1200.0,0.0,92.0,1.0,4.94,1.0,0.0,Entire rental unit
665,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
668,Entire home/apt,1050.0,0.0,100.0,1.0,4.87,1.0,1.0,Entire rental unit
669,Entire home/apt,1114.0,1.0,100.0,1.0,4.71,1.0,0.0,Entire condo
671,Entire home/apt,1114.0,0.0,99.0,2.5,4.67,1.0,0.0,Entire rental unit
673,Entire home/apt,1693.0,0.0,80.0,1.0,4.36,1.0,0.0,Entire rental unit
674,Entire home/apt,1329.0,1.0,100.0,1.0,4.98,1.0,0.0,Entire loft
675,Entire home/apt,1177.0,0.0,99.0,1.0,4.7,1.0,1.0,Entire loft
676,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
677,Entire home/apt,1114.0,0.0,67.0,1.0,5.0,1.0,0.0,Entire serviced apartment
678,Entire home/apt,1114.0,0.0,99.0,1.0,4.93,1.0,0.0,Entire rental unit
679,Entire home/apt,2427.0,0.0,99.0,2.5,5.0,1.0,0.0,Entire rental unit
680,Entire home/apt,890.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
681,Entire home/apt,2564.0,0.0,99.0,2.0,4.82,1.0,0.0,Entire home
682,Entire home/apt,1135.0,0.0,99.0,1.0,4.71,1.0,0.0,Entire rental unit
686,Entire home/apt,2081.0,1.0,100.0,2.0,4.95,1.0,0.0,Entire serviced apartment
689,Entire home/apt,351.0,1.0,83.0,1.0,4.89,1.0,0.0,Entire condo
690,Entire home/apt,1328.0,1.0,100.0,1.0,4.93,1.0,0.0,Entire rental unit
692,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
693,Entire home/apt,1200.0,0.0,92.0,1.0,4.96,1.0,0.0,Entire condo
694,Entire home/apt,748.0,0.0,100.0,1.0,4.69,1.0,1.0,Entire rental unit
695,Entire home/apt,2282.0,1.0,99.0,2.0,4.98,1.0,1.0,Entire rental unit
696,Entire home/apt,1611.0,0.0,97.0,2.0,4.89,1.0,1.0,Entire rental unit
698,Entire home/apt,1114.0,0.0,99.0,1.0,4.92,1.0,1.0,Entire loft
699,Entire home/apt,991.0,1.0,100.0,1.0,4.91,1.0,1.0,Entire loft
700,Entire home/apt,850.0,0.0,54.0,2.0,4.62,1.0,0.0,Entire condo
702,Entire home/apt,1017.0,0.0,98.0,1.0,4.9,1.0,1.0,Entire loft
703,Entire home/apt,1193.0,1.0,100.0,1.0,4.83,1.0,1.0,Entire rental unit
704,Entire home/apt,445.0,0.0,100.0,1.0,4.62,1.0,1.0,Entire loft
705,Entire home/apt,634.0,1.0,98.0,2.0,4.86,1.0,0.0,Entire rental unit
709,Entire home/apt,785.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire guest suite
710,Entire home/apt,1114.0,1.0,95.0,1.0,4.82,1.0,0.0,Entire condo
711,Entire home/apt,829.0,0.0,100.0,1.0,4.7,1.0,1.0,Entire rental unit
712,Entire home/apt,1850.0,0.0,67.0,1.0,4.95,1.0,0.0,Entire condo
714,Entire home/apt,1050.0,0.0,100.0,1.0,4.91,1.0,1.0,Entire rental unit
715,Entire home/apt,1100.0,0.0,100.0,1.0,4.88,1.0,0.0,Entire rental unit
716,Entire home/apt,870.0,0.0,91.0,1.0,4.71,1.0,0.0,Entire loft
717,Entire home/apt,6515.0,1.0,99.0,3.0,4.99,1.0,1.0,Entire rental unit
721,Entire home/apt,1415.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire loft
723,Entire home/apt,1858.0,1.0,91.0,1.0,4.74,1.0,0.0,Entire rental unit
725,Entire home/apt,1379.0,1.0,98.0,2.0,4.7,1.0,1.0,Entire condo
726,Entire home/apt,1114.0,0.0,73.0,2.0,4.79,1.0,0.0,Entire rental unit
729,Entire home/apt,1171.0,1.0,99.0,2.0,4.84,1.0,0.0,Entire condo
730,Entire home/apt,1686.0,1.0,100.0,1.0,4.98,1.0,0.0,Entire loft
731,Entire home/apt,801.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire condo
732,Entire home/apt,752.0,0.0,99.0,1.0,4.69,1.0,0.0,Entire loft
735,Entire home/apt,1114.0,0.0,99.0,1.5,4.8,1.0,0.0,Entire rental unit
739,Entire home/apt,1264.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire condo
740,Entire home/apt,700.0,0.0,99.0,2.0,4.83,1.0,0.0,Entire rental unit
743,Entire home/apt,2147.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire rental unit
744,Entire home/apt,1114.0,0.0,99.0,1.0,4.71,1.0,0.0,Entire rental unit
745,Entire home/apt,2002.0,0.0,100.0,2.0,4.88,1.0,0.0,Entire rental unit
746,Entire home/apt,911.0,1.0,97.0,1.0,4.77,1.0,0.0,Entire condo
747,Entire home/apt,1359.0,1.0,97.0,1.0,4.82,1.0,0.0,Entire condo
748,Entire home/apt,693.0,1.0,100.0,1.0,4.67,1.0,0.0,Entire condo
749,Entire home/apt,1375.0,1.0,100.0,2.0,4.91,1.0,1.0,Entire rental unit
750,Entire home/apt,1044.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire rental unit
751,Entire home/apt,1004.0,1.0,100.0,1.0,4.74,1.0,1.0,Entire rental unit
756,Entire home/apt,1300.0,0.0,99.0,2.0,4.87,1.0,0.0,Entire rental unit
757,Entire home/apt,1213.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire rental unit
758,Entire home/apt,1011.0,0.0,99.0,1.0,4.59,1.0,0.0,Entire rental unit
759,Entire home/apt,4143.0,0.0,99.0,1.0,4.79,1.0,1.0,Entire rental unit
760,Entire home/apt,1011.0,0.0,86.0,1.0,4.65,1.0,1.0,Entire rental unit
762,Entire home/apt,1020.0,1.0,100.0,1.0,4.94,1.0,1.0,Entire rental unit
763,Entire home/apt,1114.0,1.0,98.0,1.0,4.98,1.0,1.0,Entire serviced apartment
764,Entire home/apt,1213.0,0.0,100.0,2.0,4.88,1.0,0.0,Entire rental unit
765,Entire home/apt,849.0,1.0,99.0,1.0,4.87,1.0,0.0,Entire guest suite
766,Entire home/apt,1820.0,1.0,100.0,1.0,4.98,1.0,0.0,Entire rental unit
767,Entire home/apt,1716.0,0.0,83.0,2.0,4.67,1.0,0.0,Entire rental unit
768,Entire home/apt,1750.0,0.0,100.0,1.0,4.97,1.0,0.0,Entire condo
772,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
774,Entire home/apt,800.0,0.0,0.0,1.0,4.55,1.0,0.0,Entire loft
775,Entire home/apt,1352.0,1.0,100.0,1.0,4.97,1.0,0.0,Entire home
776,Entire home/apt,390.0,1.0,100.0,1.0,4.72,1.0,0.0,Entire rental unit
780,Entire home/apt,900.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire condo
781,Entire home/apt,2009.0,1.0,100.0,1.0,4.89,1.0,1.0,Entire rental unit
782,Entire home/apt,4114.0,1.0,100.0,2.5,4.5,1.0,1.0,Entire condo
787,Entire home/apt,1529.0,1.0,100.0,1.0,4.91,1.0,1.0,Entire loft
789,Entire home/apt,1400.0,0.0,99.0,1.0,4.5,1.0,0.0,Entire condo
790,Entire home/apt,1114.0,0.0,99.0,1.0,4.71,0.0,0.0,Entire home
791,Entire home/apt,514.0,0.0,90.0,1.0,4.92,1.0,0.0,Entire rental unit
792,Entire home/apt,1114.0,0.0,97.0,1.0,4.73,1.0,0.0,Entire rental unit
793,Entire home/apt,1213.0,0.0,100.0,1.0,4.85,1.0,0.0,Entire rental unit
794,Entire home/apt,900.0,0.0,99.0,1.0,4.97,1.0,1.0,Entire rental unit
796,Entire home/apt,992.0,1.0,98.0,1.0,4.72,1.0,1.0,Entire condo
798,Entire home/apt,1820.0,0.0,0.0,3.5,4.91,0.0,0.0,Entire rental unit
800,Entire home/apt,681.0,1.0,97.0,1.0,4.91,1.0,1.0,Entire loft
802,Entire home/apt,7348.0,1.0,99.0,2.0,4.85,1.0,1.0,Entire rental unit
804,Entire home/apt,1923.0,1.0,100.0,1.0,4.91,1.0,0.0,Entire rental unit
805,Entire home/apt,3403.0,1.0,95.0,2.0,4.96,1.0,0.0,Entire condo
810,Entire home/apt,2762.0,1.0,98.0,1.5,4.94,1.0,1.0,Entire serviced apartment
811,Entire home/apt,1096.0,0.0,0.0,2.0,4.94,1.0,0.0,Entire rental unit
812,Entire home/apt,1114.0,0.0,99.0,2.0,4.0,0.0,0.0,Entire rental unit
813,Entire home/apt,1114.0,0.0,94.0,2.0,4.97,1.0,0.0,Entire rental unit
816,Entire home/apt,2736.0,0.0,100.0,2.5,4.7,1.0,0.0,Entire home
819,Entire home/apt,708.0,0.0,79.0,1.0,4.63,1.0,0.0,Entire loft
820,Entire home/apt,2008.0,1.0,100.0,1.0,4.88,1.0,0.0,Entire rental unit
821,Entire home/apt,607.0,0.0,99.0,1.0,4.84,1.0,1.0,Entire rental unit
822,Entire home/apt,3293.0,0.0,100.0,2.5,4.81,1.0,0.0,Entire home
823,Entire home/apt,660.0,1.0,100.0,1.0,4.98,1.0,1.0,Entire rental unit
824,Entire home/apt,3605.0,1.0,100.0,3.0,4.92,1.0,0.0,Entire rental unit
826,Entire home/apt,1114.0,0.0,100.0,3.0,4.86,1.0,1.0,Entire loft
828,Entire home/apt,730.0,1.0,99.0,1.0,4.88,1.0,0.0,Entire rental unit
830,Entire home/apt,1300.0,1.0,88.0,2.0,4.94,1.0,0.0,Entire rental unit
831,Entire home/apt,659.0,0.0,100.0,1.5,4.92,1.0,0.0,Entire rental unit
839,Entire home/apt,1114.0,0.0,100.0,1.0,4.92,1.0,1.0,Entire rental unit
841,Entire home/apt,1014.0,0.0,99.0,2.0,4.66,1.0,1.0,Entire rental unit
842,Entire home/apt,880.0,0.0,92.0,1.0,4.77,1.0,0.0,Entire loft
845,Entire home/apt,1017.0,1.0,81.0,1.0,4.94,1.0,1.0,Entire condo
846,Entire home/apt,1114.0,0.0,99.0,1.0,4.88,1.0,0.0,Entire condo
847,Entire home/apt,910.0,0.0,79.0,1.0,4.52,1.0,0.0,Entire serviced apartment
848,Entire home/apt,5000.0,0.0,100.0,1.0,4.93,1.0,0.0,Entire condo
850,Entire home/apt,1517.0,0.0,100.0,1.0,4.9,1.0,1.0,Entire rental unit
851,Entire home/apt,2366.0,1.0,100.0,1.0,4.7,1.0,0.0,Entire rental unit
853,Entire home/apt,920.0,0.0,99.0,1.0,4.74,1.0,0.0,Entire rental unit
854,Entire home/apt,1335.0,0.0,0.0,1.5,4.99,1.0,0.0,Entire condo
858,Entire home/apt,1514.0,0.0,100.0,2.5,4.88,1.0,0.0,Entire rental unit
862,Entire home/apt,1173.0,0.0,99.0,2.0,4.86,1.0,0.0,Entire rental unit
863,Entire home/apt,1153.0,1.0,100.0,1.0,4.7,1.0,0.0,Entire condo
865,Entire home/apt,1114.0,0.0,99.0,0.0,4.44,1.0,0.0,Entire rental unit
866,Entire home/apt,1436.0,0.0,97.0,2.0,4.92,1.0,0.0,Entire serviced apartment
868,Entire home/apt,774.0,0.0,91.0,1.0,4.86,1.0,0.0,Entire condo
869,Entire home/apt,1114.0,0.0,100.0,1.0,4.82,1.0,0.0,Entire rental unit
870,Entire home/apt,1350.0,1.0,100.0,2.0,4.81,1.0,1.0,Entire rental unit
871,Entire home/apt,3929.0,1.0,100.0,1.0,5.0,1.0,1.0,Entire rental unit
873,Entire home/apt,700.0,0.0,99.0,1.0,3.87,1.0,0.0,Entire rental unit
874,Entire home/apt,1500.0,0.0,100.0,2.0,4.78,1.0,0.0,Entire condo
876,Entire home/apt,907.0,1.0,100.0,1.0,4.77,1.0,0.0,Entire loft
877,Entire home/apt,800.0,0.0,0.0,1.0,4.6,1.0,0.0,Entire rental unit
879,Entire home/apt,1303.0,0.0,100.0,1.0,4.94,1.0,0.0,Entire loft
884,Entire home/apt,1459.0,0.0,67.0,1.0,4.97,1.0,0.0,Entire home
885,Entire home/apt,1214.0,0.0,87.0,1.0,4.88,1.0,0.0,Entire loft
886,Entire home/apt,2063.0,1.0,100.0,2.0,4.88,1.0,0.0,Entire rental unit
887,Entire home/apt,1057.0,1.0,100.0,1.0,4.78,1.0,1.0,Entire rental unit
888,Entire home/apt,3492.0,1.0,100.0,2.0,4.93,1.0,0.0,Entire rental unit
889,Entire home/apt,1335.0,0.0,100.0,1.0,4.77,1.0,0.0,Entire home
890,Entire home/apt,2096.0,1.0,99.0,1.0,4.81,1.0,1.0,Entire condo
892,Entire home/apt,1799.0,1.0,100.0,1.5,5.0,1.0,1.0,Entire rental unit
893,Entire home/apt,866.0,0.0,97.0,1.0,4.81,1.0,1.0,Entire serviced apartment
894,Entire home/apt,500.0,0.0,0.0,1.0,4.85,1.0,0.0,Entire loft
895,Entire home/apt,877.0,1.0,98.0,1.0,4.87,1.0,0.0,Entire serviced apartment
896,Entire home/apt,4139.0,1.0,99.0,2.0,4.9,1.0,1.0,Entire rental unit
897,Entire home/apt,1789.0,1.0,100.0,1.0,4.89,1.0,1.0,Entire serviced apartment
900,Entire home/apt,1114.0,0.0,99.0,10.0,5.0,1.0,1.0,Entire rental unit
902,Entire home/apt,1314.0,0.0,100.0,2.0,4.8,1.0,0.0,Entire rental unit
903,Entire home/apt,500.0,0.0,100.0,1.5,4.69,1.0,1.0,Entire rental unit
904,Entire home/apt,1114.0,0.0,67.0,1.5,4.8,1.0,0.0,Entire home
906,Entire home/apt,731.0,0.0,92.0,1.0,4.95,1.0,0.0,Entire condo
908,Entire home/apt,748.0,0.0,91.0,1.0,4.86,1.0,0.0,Entire rental unit
909,Entire home/apt,1415.0,0.0,0.0,3.0,4.88,1.0,0.0,Entire rental unit
911,Entire home/apt,667.0,0.0,100.0,1.0,4.58,1.0,0.0,Entire guest suite
912,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
913,Entire home/apt,1597.0,1.0,99.0,2.0,4.95,1.0,0.0,Entire rental unit
914,Entire home/apt,1114.0,0.0,67.0,2.0,4.87,1.0,0.0,Entire rental unit
916,Entire home/apt,2150.0,0.0,87.0,1.5,4.59,1.0,0.0,Entire loft
917,Entire home/apt,1000.0,0.0,0.0,1.5,4.71,1.0,0.0,Entire guest suite
918,Entire home/apt,1300.0,0.0,96.0,1.0,4.72,1.0,1.0,Entire rental unit
919,Entire home/apt,450.0,0.0,99.0,1.0,4.76,1.0,0.0,Entire rental unit
921,Entire home/apt,809.0,1.0,100.0,1.0,4.62,1.0,0.0,Entire rental unit
923,Entire home/apt,9885.0,0.0,99.0,3.0,4.96,1.0,0.0,Entire townhouse
925,Entire home/apt,3000.0,0.0,76.0,2.5,4.96,1.0,0.0,Entire home
926,Entire home/apt,3033.0,0.0,99.0,3.5,5.0,1.0,0.0,Entire rental unit
927,Entire home/apt,2500.0,1.0,97.0,3.0,4.89,1.0,1.0,Entire rental unit
928,Entire home/apt,700.0,0.0,92.0,1.0,4.8,1.0,0.0,Entire loft
929,Entire home/apt,503.0,0.0,99.0,1.0,4.57,1.0,0.0,Entire rental unit
930,Entire home/apt,1114.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire rental unit
933,Entire home/apt,500.0,1.0,92.0,1.0,4.79,1.0,0.0,Entire rental unit
934,Entire home/apt,980.0,0.0,25.0,1.0,4.8,1.0,0.0,Entire loft
935,Entire home/apt,525.0,0.0,97.0,1.0,4.81,1.0,0.0,Entire rental unit
936,Entire home/apt,1150.0,0.0,25.0,1.0,5.0,1.0,0.0,Entire serviced apartment
937,Entire home/apt,1352.0,1.0,100.0,1.0,4.79,1.0,0.0,Entire rental unit
938,Entire home/apt,850.0,0.0,75.0,1.0,4.75,1.0,0.0,Entire condo
939,Entire home/apt,801.0,1.0,95.0,1.0,4.94,1.0,0.0,Entire townhouse
940,Entire home/apt,710.0,0.0,92.0,1.0,4.79,1.0,0.0,Entire rental unit
941,Entire home/apt,1636.0,1.0,97.0,2.0,4.98,1.0,0.0,Entire condo
944,Entire home/apt,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire home
945,Entire home/apt,1921.0,1.0,69.0,2.0,4.95,1.0,0.0,Entire condo
946,Entire home/apt,2762.0,1.0,98.0,1.0,4.83,1.0,1.0,Entire serviced apartment
947,Entire home/apt,859.0,1.0,100.0,1.0,4.76,1.0,1.0,Entire loft
948,Entire home/apt,736.0,0.0,92.0,1.0,4.87,1.0,0.0,Entire condo
949,Entire home/apt,2831.0,0.0,99.0,2.0,4.7,1.0,1.0,Entire rental unit
950,Entire home/apt,930.0,0.0,99.0,1.0,4.75,1.0,0.0,Entire guesthouse
953,Entire home/apt,1233.0,1.0,93.0,1.5,4.62,1.0,0.0,Entire rental unit
954,Entire home/apt,1098.0,1.0,69.0,1.0,4.84,1.0,0.0,Entire condo
955,Entire home/apt,2500.0,1.0,98.0,3.0,5.0,1.0,0.0,Entire condo
956,Entire home/apt,2022.0,1.0,96.0,2.0,4.94,1.0,0.0,Entire rental unit
960,Entire home/apt,828.0,0.0,96.0,2.0,4.77,1.0,0.0,Entire rental unit
962,Entire home/apt,703.0,0.0,92.0,1.0,4.94,1.0,1.0,Entire rental unit
963,Entire home/apt,790.0,0.0,100.0,1.0,4.77,1.0,0.0,Entire guesthouse
964,Entire home/apt,321.0,1.0,100.0,1.0,4.45,1.0,0.0,Entire rental unit
