,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
18235,Private room,1114.0,0.0,78.0,1.0,5.0,1.0,0.0,Private room in serviced apartment
18237,Private room,380.0,0.0,78.0,1.0,4.8,1.0,1.0,Private room in rental unit
18238,Private room,1490.0,1.0,99.0,1.0,4.88,1.0,1.0,Private room in home
18243,Private room,1433.0,1.0,99.0,1.0,5.0,1.0,1.0,Private room in home
18252,Private room,1114.0,0.0,78.0,7.5,4.75,1.0,0.0,Private room in rental unit
18253,Private room,400.0,0.0,0.0,1.5,5.0,1.0,0.0,Private room in rental unit
18254,Private room,1114.0,0.0,99.0,1.5,4.8,1.0,0.0,Private room in rental unit
18257,Private room,200.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in guesthouse
18265,Private room,1114.0,0.0,100.0,3.0,4.8,1.0,1.0,Private room in home
18271,Private room,1114.0,0.0,100.0,2.0,4.0,1.0,1.0,Room in boutique hotel
18272,Private room,850.0,0.0,100.0,2.0,3.25,1.0,1.0,Private room in hostel
18282,Private room,650.0,0.0,100.0,1.0,4.65,1.0,1.0,Private room in home
18285,Private room,1114.0,0.0,100.0,1.0,5.0,1.0,1.0,Room in boutique hotel
18287,Private room,1500.0,0.0,100.0,1.0,4.0,1.0,1.0,Room in boutique hotel
18289,Private room,475.0,1.0,100.0,1.0,4.91,1.0,0.0,Private room in rental unit
18293,Private room,365.0,1.0,100.0,1.0,4.55,1.0,1.0,Private room in rental unit
18295,Private room,345.0,1.0,39.0,1.0,4.8,1.0,0.0,Private room in guesthouse
18299,Private room,546.0,0.0,99.0,0.5,5.0,1.0,1.0,Private room in home
18301,Private room,1114.0,0.0,67.0,1.0,4.8,1.0,0.0,Private room in serviced apartment
18303,Private room,300.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
18310,Private room,650.0,1.0,97.0,1.0,4.98,1.0,0.0,Private room in rental unit
18323,Private room,657.0,1.0,99.0,1.0,4.95,1.0,0.0,Private room in bed and breakfast
18324,Private room,1114.0,0.0,93.0,1.0,5.0,1.0,0.0,Private room in guesthouse
18329,Private room,900.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in home
18330,Private room,1114.0,1.0,96.0,1.0,4.5,1.0,1.0,Private room in condo
18333,Private room,1114.0,1.0,81.0,3.0,4.29,1.0,1.0,Private room in home
18340,Private room,292.0,0.0,82.0,1.0,4.31,1.0,0.0,Private room in rental unit
18350,Private room,570.0,0.0,75.0,1.0,4.17,1.0,0.0,Private room in rental unit
18351,Private room,1114.0,0.0,60.0,1.0,4.0,1.0,0.0,Private room in tent
18352,Private room,269.0,0.0,100.0,1.0,4.48,1.0,1.0,Private room in rental unit
18354,Private room,1800.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in home
18355,Private room,1000.0,0.0,0.0,1.0,3.5,1.0,0.0,Private room in home
18359,Private room,410.0,0.0,56.0,1.0,4.43,1.0,0.0,Private room in rental unit
18360,Private room,2233.0,1.0,99.0,1.0,5.0,1.0,1.0,Room in hotel
18370,Private room,1114.0,0.0,100.0,1.0,4.44,1.0,1.0,Private room in home
18371,Private room,649.0,0.0,100.0,1.5,4.88,1.0,1.0,Private room in condo
18372,Private room,460.0,0.0,47.0,0.0,5.0,1.0,0.0,Private room in home
18379,Private room,2200.0,0.0,0.0,2.0,4.8,1.0,0.0,Private room in rental unit
18386,Private room,550.0,0.0,67.0,1.0,4.8,1.0,0.0,Private room in rental unit
18387,Private room,550.0,0.0,78.0,1.0,4.22,1.0,0.0,Private room in home
18388,Private room,649.0,0.0,100.0,1.5,4.87,1.0,1.0,Private room in condo
18390,Private room,500.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in condo
18396,Private room,680.0,1.0,100.0,1.0,4.91,1.0,0.0,Private room in rental unit
18400,Private room,1114.0,0.0,97.0,1.0,4.8,1.0,1.0,Private room in rental unit
18401,Private room,820.0,0.0,99.0,1.0,4.57,1.0,0.0,Private room in guest suite
18403,Private room,309.0,0.0,92.0,1.5,4.58,1.0,0.0,Private room in bed and breakfast
18404,Private room,1044.0,0.0,99.0,1.0,4.72,1.0,0.0,Private room in guest suite
18407,Private room,580.0,1.0,99.0,1.0,4.8,1.0,0.0,Private room in guesthouse
18408,Private room,620.0,1.0,100.0,1.0,4.64,1.0,0.0,Private room in rental unit
18412,Private room,450.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in bed and breakfast
18414,Private room,1114.0,1.0,96.0,3.0,5.0,1.0,1.0,Private room in rental unit
18419,Private room,495.0,0.0,90.0,1.0,4.53,1.0,0.0,Private room in home
18426,Private room,525.0,1.0,78.0,1.0,5.0,1.0,0.0,Private room in rental unit
18428,Private room,570.0,0.0,100.0,1.0,4.55,1.0,1.0,Private room in home
18430,Private room,570.0,0.0,100.0,1.0,4.75,1.0,1.0,Private room in home
18432,Private room,480.0,0.0,100.0,1.0,4.0,1.0,1.0,Private room in rental unit
18437,Private room,1433.0,1.0,99.0,1.0,5.0,1.0,1.0,Private room in home
18439,Private room,1467.0,1.0,99.0,1.0,4.8,1.0,1.0,Private room in home
18448,Private room,767.0,0.0,86.0,1.0,4.98,1.0,0.0,Private room in rental unit
18449,Private room,1114.0,0.0,67.0,1.0,5.0,1.0,0.0,Private room in rental unit
18450,Private room,700.0,0.0,48.0,1.0,5.0,1.0,0.0,Private room in bed and breakfast
18452,Private room,933.0,1.0,100.0,1.0,4.95,1.0,1.0,Private room in home
18453,Private room,1261.0,1.0,100.0,1.0,4.74,1.0,1.0,Private room in home
18454,Private room,1413.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in home
18458,Private room,104263.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in home
18459,Private room,1114.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in home
18460,Private room,1114.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in home
18463,Private room,121477.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in home
18464,Private room,1129.0,0.0,100.0,1.0,4.8,1.0,0.0,Private room in rental unit
18465,Private room,73684.0,0.0,100.0,1.0,5.0,1.0,1.0,Private room in home
18466,Private room,159230.0,0.0,100.0,1.0,4.5,1.0,1.0,Private room in home
18467,Private room,1114.0,0.0,100.0,1.0,4.64,1.0,0.0,Private room in rental unit
18473,Private room,639.0,1.0,93.0,1.0,4.67,1.0,0.0,Private room in home
18491,Private room,479.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in rental unit
18499,Private room,743.0,1.0,89.0,1.0,4.96,1.0,0.0,Private room in rental unit
18501,Private room,600.0,0.0,67.0,1.0,4.8,1.0,0.0,Private room in condo
18502,Private room,1114.0,0.0,23.0,1.0,5.0,1.0,0.0,Private room in rental unit
18503,Private room,650.0,1.0,98.0,2.0,4.88,1.0,0.0,Private room in tiny home
18504,Private room,1114.0,0.0,99.0,2.0,4.8,1.0,1.0,Private room in rental unit
18506,Private room,1114.0,0.0,100.0,4.0,5.0,1.0,0.0,Private room in casa particular
18515,Private room,144.0,0.0,0.0,2.5,4.8,1.0,0.0,Private room in home
18522,Private room,930.0,1.0,100.0,1.0,4.97,1.0,0.0,Private room in serviced apartment
18525,Private room,410.0,1.0,90.0,1.0,4.83,1.0,0.0,Private room in rental unit
18541,Private room,1250.0,1.0,54.0,1.0,4.94,1.0,0.0,Private room in serviced apartment
18544,Private room,262.0,0.0,98.0,1.0,4.89,1.0,0.0,Private room in rental unit
18550,Private room,420.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in rental unit
18553,Private room,300.0,0.0,60.0,1.0,4.8,1.0,0.0,Private room in home
18556,Private room,370.0,1.0,100.0,1.0,4.9,1.0,1.0,Private room in home
18576,Private room,340.0,0.0,91.0,4.0,4.79,1.0,0.0,Private room in casa particular
18578,Private room,1114.0,0.0,99.0,2.0,4.67,1.0,1.0,Private room in home
18585,Private room,2000.0,0.0,38.0,4.0,4.8,1.0,0.0,Private room in guesthouse
18587,Private room,1658.0,1.0,100.0,1.0,4.98,1.0,1.0,Room in boutique hotel
18591,Private room,699.0,0.0,47.0,1.0,4.4,1.0,0.0,Private room in home
18592,Private room,550.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in home
18608,Private room,300.0,0.0,98.0,1.0,4.71,1.0,0.0,Private room in rental unit
18609,Private room,1300.0,0.0,77.0,1.0,4.8,1.0,0.0,Private room in rental unit
18613,Private room,304.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
18623,Private room,383.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
18628,Private room,570.0,0.0,100.0,1.0,4.56,1.0,1.0,Private room in home
18637,Private room,500.0,1.0,100.0,1.0,4.78,1.0,0.0,Private room in rental unit
18640,Private room,569.0,1.0,68.0,1.0,4.65,1.0,0.0,Private room in rental unit
18642,Private room,395.0,0.0,80.0,1.0,4.71,1.0,0.0,Private room in rental unit
18644,Private room,600.0,0.0,0.0,1.5,5.0,1.0,0.0,Private room in home
18647,Private room,290.0,1.0,72.0,1.0,4.57,1.0,0.0,Private room in rental unit
18648,Private room,700.0,1.0,71.0,1.0,4.88,1.0,0.0,Private room in condo
18649,Private room,700.0,1.0,71.0,1.0,4.97,1.0,0.0,Private room in condo
18651,Private room,500.0,1.0,100.0,1.0,4.94,1.0,0.0,Private room in home
18655,Private room,1114.0,1.0,100.0,1.0,4.91,1.0,1.0,Private room in rental unit
18656,Private room,1114.0,1.0,100.0,1.0,4.92,1.0,1.0,Private room in rental unit
18665,Private room,1114.0,0.0,47.0,2.0,4.5,1.0,0.0,Private room in home
18666,Private room,602.0,1.0,100.0,1.0,4.87,1.0,1.0,Private room in home
18667,Private room,500.0,0.0,71.0,1.0,4.67,1.0,0.0,Private room in rental unit
18673,Private room,707.0,1.0,89.0,1.0,4.95,1.0,0.0,Private room in rental unit
18674,Private room,740.0,0.0,97.0,2.0,4.38,1.0,1.0,Private room in rental unit
18709,Private room,1114.0,0.0,93.0,1.0,4.75,1.0,0.0,Private room in home
18710,Private room,700.0,1.0,62.0,1.0,4.0,1.0,0.0,Private room in rental unit
18711,Private room,650.0,1.0,62.0,1.0,5.0,1.0,0.0,Private room in rental unit
18717,Private room,500.0,1.0,62.0,1.0,5.0,1.0,0.0,Private room in rental unit
18718,Private room,1114.0,0.0,68.0,1.0,4.6,1.0,0.0,Private room in guesthouse
18735,Private room,680.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
18740,Private room,1160.0,1.0,100.0,1.0,4.93,1.0,0.0,Private room in rental unit
18741,Private room,1114.0,0.0,60.0,1.0,3.33,1.0,1.0,Private room in tent
18743,Private room,500.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in home
18744,Private room,1114.0,0.0,98.0,1.0,4.14,1.0,1.0,Room in hotel
18748,Private room,685.0,0.0,99.0,1.0,4.84,1.0,1.0,Room in hotel
18749,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,1.0,Room in hotel
18750,Private room,690.0,0.0,99.0,1.0,4.79,1.0,1.0,Room in hotel
18751,Private room,414.0,0.0,92.0,1.0,4.33,1.0,0.0,Private room in condo
18753,Private room,500.0,1.0,98.0,1.5,4.52,1.0,1.0,Private room in home
18756,Private room,900.0,0.0,85.0,1.0,5.0,1.0,0.0,Private room in rental unit
18758,Private room,1114.0,0.0,93.0,1.0,4.0,1.0,0.0,Private room in home
18759,Private room,450.0,0.0,100.0,1.0,4.78,1.0,1.0,Private room in rental unit
18761,Private room,999.0,1.0,91.0,3.5,4.69,1.0,0.0,Private room in home
18764,Private room,900.0,0.0,72.0,0.0,4.33,1.0,0.0,Private room in home
18769,Private room,850.0,0.0,72.0,1.5,4.8,1.0,0.0,Private room in home
18770,Private room,780.0,0.0,72.0,1.5,3.67,1.0,0.0,Private room in home
18771,Private room,800.0,0.0,72.0,1.5,1.0,1.0,0.0,Private room in home
18772,Private room,499.0,0.0,90.0,1.0,5.0,1.0,0.0,Private room in home
18776,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in rental unit
18778,Private room,339.0,0.0,100.0,1.0,4.87,1.0,0.0,Private room in rental unit
18779,Private room,355.0,0.0,100.0,1.0,4.69,1.0,1.0,Private room in guesthouse
18780,Private room,1114.0,0.0,100.0,1.0,4.74,1.0,1.0,Private room in guesthouse
18781,Private room,385.0,0.0,100.0,1.0,4.73,1.0,1.0,Private room in guesthouse
18782,Private room,950.0,0.0,72.0,1.5,5.0,1.0,0.0,Private room in home
18783,Private room,900.0,0.0,72.0,1.5,5.0,1.0,0.0,Private room in home
18784,Private room,900.0,0.0,72.0,1.5,4.25,1.0,0.0,Private room in home
18792,Private room,1114.0,0.0,100.0,4.5,4.83,1.0,0.0,Private room in guesthouse
18796,Private room,497.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in rental unit
18797,Private room,950.0,0.0,99.0,1.0,4.8,1.0,1.0,Private room in casa particular
18802,Private room,363.0,1.0,100.0,1.0,4.96,1.0,0.0,Private room in condo
18807,Private room,350.0,1.0,88.0,1.0,5.0,1.0,0.0,Private room in rental unit
18809,Private room,450.0,1.0,97.0,1.0,5.0,1.0,0.0,Private room in condo
18832,Private room,391.0,0.0,3.0,1.0,5.0,1.0,0.0,Private room in condo
18833,Private room,525.0,1.0,78.0,1.0,4.5,1.0,0.0,Private room in condo
18838,Private room,650.0,0.0,82.0,1.0,4.96,1.0,0.0,Private room in rental unit
18846,Private room,586.0,1.0,99.0,1.0,4.91,1.0,0.0,Private room in condo
18848,Private room,240.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
18854,Private room,1300.0,0.0,98.0,1.0,4.95,1.0,0.0,Private room in rental unit
18860,Private room,290.0,1.0,95.0,1.0,5.0,1.0,0.0,Private room in home
18864,Private room,380.0,0.0,98.0,1.0,4.76,1.0,0.0,Private room in home
18867,Private room,589.0,0.0,63.0,1.5,5.0,1.0,0.0,Private room in rental unit
18868,Private room,700.0,1.0,36.0,1.0,5.0,1.0,0.0,Private room in rental unit
18871,Private room,414.0,0.0,64.0,1.0,4.96,1.0,0.0,Private room in rental unit
18876,Private room,399.0,0.0,100.0,1.0,4.8,1.0,1.0,Room in hotel
18878,Private room,1114.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in home
18882,Private room,1114.0,1.0,100.0,1.0,4.9,1.0,1.0,Private room in home
18888,Private room,602.0,0.0,100.0,1.0,4.5,1.0,1.0,Private room in rental unit
18889,Private room,280.0,1.0,81.0,1.0,4.98,1.0,0.0,Private room in rental unit
18897,Private room,7777.0,0.0,99.0,1.5,4.8,1.0,0.0,Private room in home
18898,Private room,1800.0,1.0,100.0,1.5,5.0,1.0,0.0,Private room in home
18900,Private room,1114.0,0.0,100.0,1.0,5.0,1.0,1.0,Private room in guesthouse
18901,Private room,1114.0,0.0,100.0,1.0,4.86,1.0,1.0,Private room in guesthouse
18902,Private room,700.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in rental unit
18907,Private room,599.0,1.0,87.0,1.0,4.6,1.0,0.0,Private room in guesthouse
18909,Private room,442.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in rental unit
18910,Private room,700.0,0.0,45.0,1.0,4.95,1.0,0.0,Private room in condo
18911,Private room,500.0,1.0,99.0,1.0,4.8,1.0,0.0,Private room in home
18913,Private room,450.0,0.0,68.0,1.0,4.14,1.0,0.0,Private room in casa particular
18914,Private room,614.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in rental unit
18915,Private room,899.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in home
18919,Private room,579.0,1.0,64.0,1.0,4.77,1.0,0.0,Private room in rental unit
18921,Private room,700.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in home
18923,Private room,549.0,1.0,97.0,1.0,4.96,1.0,0.0,Private room in rental unit
18924,Private room,1114.0,0.0,100.0,1.0,4.5,1.0,1.0,Private room in guesthouse
18929,Private room,185.0,0.0,100.0,11.5,4.62,1.0,1.0,Private room in guesthouse
18938,Private room,375.0,0.0,92.0,2.5,4.9,1.0,0.0,Private room in home
18940,Private room,545.0,1.0,98.0,1.0,4.43,1.0,0.0,Private room in rental unit
18945,Private room,520.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
18948,Private room,350.0,1.0,88.0,1.0,5.0,1.0,0.0,Private room in rental unit
18952,Private room,528.0,1.0,100.0,1.0,4.96,1.0,1.0,Private room in condo
18953,Private room,1114.0,0.0,97.0,1.0,4.0,1.0,1.0,Private room in rental unit
18958,Private room,250.0,0.0,78.0,2.0,4.0,1.0,0.0,Private room in rental unit
18962,Private room,552.0,1.0,99.0,3.0,4.95,1.0,0.0,Private room in guesthouse
18968,Private room,1200.0,1.0,99.0,1.0,4.93,1.0,0.0,Private room in home
18969,Private room,330.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in rental unit
18982,Private room,530.0,1.0,97.0,1.0,5.0,1.0,0.0,Private room in rental unit
18984,Private room,300.0,0.0,99.0,1.0,2.0,1.0,0.0,Private room in rental unit
18987,Private room,600.0,0.0,80.0,1.0,5.0,1.0,0.0,Private room in rental unit
18988,Private room,296.0,0.0,65.0,4.0,4.25,1.0,0.0,Private room in guesthouse
18995,Private room,1023.0,1.0,100.0,1.0,4.98,1.0,1.0,Private room in home
18997,Private room,593.0,0.0,98.0,1.0,4.9,1.0,1.0,Private room in condo
19006,Private room,1478.0,0.0,100.0,1.5,4.8,1.0,0.0,Private room in bed and breakfast
19007,Private room,1114.0,1.0,96.0,1.5,5.0,1.0,0.0,Private room in rental unit
19012,Private room,522.0,0.0,99.0,1.0,4.84,1.0,0.0,Private room in home
19021,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
19023,Private room,650.0,1.0,99.0,1.0,4.9,1.0,0.0,Private room in home
19025,Private room,1166.0,1.0,100.0,1.0,4.79,1.0,0.0,Private room in home
19032,Private room,360.0,0.0,85.0,2.0,5.0,0.0,0.0,Private room in rental unit
19033,Private room,640.0,0.0,0.0,0.5,4.8,1.0,0.0,Private room in rental unit
19042,Private room,310.0,0.0,65.0,4.0,3.5,1.0,0.0,Private room in guesthouse
19043,Private room,291.0,0.0,65.0,4.0,4.43,1.0,0.0,Private room in guesthouse
19044,Private room,295.0,0.0,65.0,4.0,4.0,1.0,0.0,Private room in guesthouse
19051,Private room,2586.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in home
19053,Private room,301.0,0.0,65.0,4.0,4.0,1.0,0.0,Private room in guesthouse
19054,Private room,526.0,0.0,87.0,1.0,4.83,1.0,0.0,Private room in rental unit
19057,Private room,447.0,1.0,100.0,1.0,4.66,1.0,1.0,Private room in rental unit
19058,Private room,1429.0,0.0,90.0,1.0,4.95,1.0,0.0,Private room in rental unit
19063,Private room,300.0,1.0,100.0,1.0,4.93,1.0,0.0,Private room in home
19071,Private room,633.0,1.0,98.0,1.0,4.9,1.0,0.0,Private room in condo
19075,Private room,1114.0,0.0,75.0,1.0,5.0,1.0,0.0,Private room in rental unit
19083,Private room,823.0,0.0,99.0,2.0,4.8,1.0,1.0,Private room in bed and breakfast
19094,Private room,1900.0,1.0,72.0,1.0,4.8,1.0,0.0,Private room in condo
19098,Private room,466.0,1.0,65.0,2.0,4.8,1.0,0.0,Private room in home
19101,Private room,2914.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in home
19102,Private room,988.0,1.0,98.0,1.0,5.0,1.0,1.0,Private room in rental unit
19105,Private room,1554.0,1.0,100.0,1.0,4.87,1.0,0.0,Private room in home
19108,Private room,750.0,1.0,99.0,1.0,4.78,1.0,0.0,Private room in home
19109,Private room,946.0,1.0,99.0,1.0,4.27,1.0,0.0,Private room in home
19110,Private room,673.0,1.0,99.0,1.0,4.85,1.0,0.0,Private room in home
19112,Private room,2914.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in guesthouse
19114,Private room,381.0,0.0,65.0,4.0,4.33,1.0,0.0,Private room in guesthouse
19120,Private room,1080.0,1.0,99.0,1.0,5.0,1.0,1.0,Private room in home
19121,Private room,2964.0,0.0,100.0,1.5,4.75,1.0,0.0,Private room in bed and breakfast
19133,Private room,300.0,0.0,98.0,1.0,4.89,1.0,0.0,Private room in rental unit
19134,Private room,1385.0,0.0,91.0,1.0,4.75,1.0,0.0,Private room in bed and breakfast
19139,Private room,557.0,0.0,90.0,1.5,4.75,1.0,0.0,Private room in rental unit
19140,Private room,700.0,0.0,98.0,1.0,4.83,1.0,1.0,Private room in home
19141,Private room,1114.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in home
19145,Private room,244.0,0.0,100.0,2.0,4.68,1.0,0.0,Private room in rental unit
19161,Private room,1114.0,1.0,100.0,1.0,4.88,1.0,0.0,Room in hotel
19167,Private room,890.0,1.0,98.0,1.0,4.58,1.0,1.0,Private room in home
19168,Private room,1114.0,0.0,67.0,1.0,3.67,1.0,0.0,Private room in home
19169,Private room,550.0,1.0,100.0,2.0,5.0,1.0,0.0,Private room in condo
19171,Private room,3524.0,1.0,81.0,1.0,4.6,1.0,1.0,Private room in home
19178,Private room,728.0,1.0,98.0,1.5,5.0,1.0,1.0,Private room in rental unit
19188,Private room,240.0,0.0,0.0,1.5,4.8,1.0,0.0,Private room in home
19189,Private room,410.0,1.0,100.0,1.0,4.81,1.0,1.0,Private room in rental unit
19190,Private room,489.0,1.0,100.0,1.0,4.76,1.0,1.0,Private room in rental unit
19195,Private room,320.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in casa particular
19196,Private room,1114.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in guesthouse
19197,Private room,1099.0,0.0,100.0,1.5,4.73,1.0,0.0,Private room in bed and breakfast
19200,Private room,250.0,0.0,60.0,2.0,5.0,1.0,0.0,Private room in home
19202,Private room,428.0,0.0,81.0,1.0,4.85,1.0,0.0,Private room in condo
19206,Private room,460.0,1.0,87.0,1.0,5.0,1.0,0.0,Private room in condo
19208,Private room,843.0,0.0,87.0,1.0,4.5,1.0,0.0,Private room in rental unit
19231,Private room,588.0,1.0,93.0,1.0,5.0,1.0,0.0,Private room in condo
19240,Private room,550.0,0.0,100.0,1.0,4.65,1.0,1.0,Private room in rental unit
19241,Private room,586.0,0.0,90.0,1.0,4.88,1.0,0.0,Private room in home
19250,Private room,1100.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
19251,Private room,1038.0,1.0,83.0,1.0,5.0,1.0,0.0,Private room in rental unit
19254,Private room,700.0,0.0,75.0,0.5,5.0,1.0,0.0,Private room in rental unit
19257,Private room,371.0,1.0,99.0,1.0,4.79,1.0,1.0,Private room in home
19259,Private room,444.0,1.0,99.0,3.0,4.85,1.0,0.0,Private room in guesthouse
19265,Private room,520.0,1.0,98.0,1.0,4.9,1.0,1.0,Private room in rental unit
19270,Private room,1350.0,0.0,91.0,1.0,4.83,1.0,0.0,Private room in bed and breakfast
19275,Private room,1114.0,0.0,99.0,1.0,4.81,1.0,0.0,Room in hotel
19276,Private room,1752.0,0.0,100.0,0.5,5.0,1.0,1.0,Private room in bed and breakfast
19277,Private room,670.0,0.0,99.0,1.0,4.84,1.0,1.0,Room in hotel
19284,Private room,445.0,1.0,99.0,3.0,4.97,1.0,0.0,Private room in guesthouse
19287,Private room,524.0,0.0,81.0,1.0,4.95,1.0,0.0,Private room in rental unit
19288,Private room,1852.0,0.0,100.0,1.0,5.0,1.0,1.0,Private room in bed and breakfast
19290,Private room,1114.0,0.0,100.0,2.5,4.8,1.0,1.0,Private room in guesthouse
19292,Private room,441.0,0.0,82.0,1.0,4.5,1.0,0.0,Private room in rental unit
19296,Private room,455.0,1.0,99.0,3.0,4.93,1.0,0.0,Private room in guesthouse
19299,Private room,1350.0,0.0,38.0,9.0,4.8,1.0,0.0,Private room in guesthouse
19301,Private room,1500.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in condo
19309,Private room,1114.0,1.0,61.0,2.5,5.0,1.0,0.0,Private room in serviced apartment
19310,Private room,779.0,1.0,95.0,1.5,5.0,1.0,1.0,Private room in home
19321,Private room,300.0,1.0,100.0,1.0,4.64,1.0,0.0,Private room in home
19323,Private room,496.0,1.0,99.0,3.0,4.93,1.0,0.0,Private room in guesthouse
19325,Private room,441.0,0.0,100.0,1.0,4.88,1.0,1.0,Private room in rental unit
19326,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in guesthouse
19333,Private room,343.0,0.0,100.0,1.0,4.84,1.0,1.0,Private room in guesthouse
19334,Private room,345.0,0.0,100.0,1.0,4.63,1.0,1.0,Private room in guesthouse
19340,Private room,642.0,0.0,99.0,1.0,4.88,1.0,1.0,Room in hotel
19341,Private room,1114.0,0.0,99.0,1.0,4.86,1.0,1.0,Room in hotel
19345,Private room,412.0,0.0,87.0,1.0,4.47,1.0,0.0,Private room in rental unit
19346,Private room,620.0,1.0,100.0,1.0,4.8,1.0,0.0,Private room in condo
19347,Private room,550.0,0.0,32.0,1.0,5.0,1.0,0.0,Private room in rental unit
19348,Private room,325.0,0.0,98.0,1.0,4.78,1.0,1.0,Private room in home
19350,Private room,1006.0,0.0,100.0,1.5,5.0,1.0,0.0,Private room in rental unit
19353,Private room,1114.0,0.0,100.0,2.5,5.0,0.0,0.0,Private room in rental unit
19357,Private room,350.0,0.0,13.0,0.5,5.0,1.0,0.0,Private room in rental unit
19360,Private room,499.0,0.0,92.0,1.5,4.5,1.0,0.0,Private room in home
19361,Private room,299.0,0.0,92.0,1.5,4.27,1.0,0.0,Private room in home
19362,Private room,500.0,0.0,62.0,1.0,5.0,1.0,0.0,Private room in rental unit
19368,Private room,591.0,1.0,99.0,1.0,4.91,1.0,0.0,Private room in rental unit
19373,Private room,741.0,0.0,100.0,1.0,4.62,1.0,1.0,Private room in rental unit
19375,Private room,1114.0,0.0,100.0,2.0,5.0,1.0,1.0,Private room in guesthouse
19376,Private room,1114.0,0.0,100.0,2.0,5.0,1.0,1.0,Private room in guesthouse
19377,Private room,1114.0,0.0,100.0,2.0,5.0,1.0,1.0,Private room in guesthouse
19378,Private room,1114.0,0.0,100.0,2.0,4.0,1.0,1.0,Private room in guesthouse
19382,Private room,800.0,1.0,98.0,1.0,4.91,1.0,0.0,Private room in home
19387,Private room,547.0,0.0,100.0,1.0,4.93,1.0,1.0,Private room in condo
19390,Private room,490.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in home
19391,Private room,266.0,0.0,84.0,1.0,5.0,1.0,0.0,Private room in casa particular
19397,Private room,395.0,0.0,58.0,1.0,4.91,1.0,0.0,Private room in rental unit
19401,Private room,550.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
19403,Private room,1114.0,0.0,96.0,1.5,4.8,1.0,1.0,Room in hotel
19404,Private room,1114.0,0.0,96.0,1.5,4.8,1.0,1.0,Room in hotel
19409,Private room,1300.0,0.0,91.0,1.5,4.8,1.0,0.0,Private room in home
19410,Private room,1114.0,0.0,100.0,1.5,4.77,1.0,0.0,Private room in rental unit
19412,Private room,1114.0,0.0,91.0,2.0,5.0,1.0,0.0,Private room in home
19413,Private room,400.0,1.0,86.0,1.0,4.76,1.0,0.0,Private room in rental unit
19420,Private room,395.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in serviced apartment
19423,Private room,999.0,0.0,98.0,1.5,5.0,1.0,1.0,Private room in rental unit
19425,Private room,280.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in home
19427,Private room,514.0,0.0,100.0,1.0,4.58,1.0,1.0,Private room in home
19429,Private room,222.0,0.0,99.0,3.0,4.8,1.0,0.0,Private room in rental unit
19432,Private room,650.0,0.0,88.0,1.0,4.79,1.0,0.0,Private room in rental unit
